id,name,email,phone_number,country_id,province_id,city_id,district_id,is_borrower,is_lender,identity_card_type,created_at,updated_at
7eb0bdcd-281d-5ac0-23f0-8d355a6beef5,Fajar Nugroho,user0142@example.com,081388519232,ID,P31,C3172,D31723,False,True,KTP,2026-05-04 21:08:04,2026-05-04 13:17:25
18b3fa45-079c-629f-e16e-8570ce781119,Andi Lestari,user0143@example.com,081316560205,ID,P12,C1275,D12758,True,False,KTP,2026-01-24 09:29:36,2026-01-24 14:43:10
38e595e0-42d4-ed70-02d5-7aee94bf32fd,Agus Nugroho,user0144@example.com,081186169440,ID,P33,C3319,D33197,True,False,KTP,2025-12-06 21:35:03,2025-12-06 17:34:26
63d75a17-d7bd-fae4-139b-2cae84fb84f8,Putri Santoso,user0145@example.com,081298241736,ID,P35,C3578,D35784,False,True,KTP,2026-02-18 18:50:00,2026-02-18 12:19:57
d49ff5b1-e55c-b5df-1c8f-a59d8bc7ec36,Fajar Santoso,user0146@example.com,081365851020,ID,P31,C3172,D31723,True,False,KTP,2025-03-16 09:35:05,2025-07-27 11:01:25
396d8df1-6ea3-05d9-3964-b226e445d185,Ayu Rahayu,user0147@example.com,081389926631,ID,P35,C3579,D35798,True,True,KTP,2025-12-23 19:20:30,2025-12-23 17:48:10
0b375579-0f67-76e2-e56d-670c32b8b947,Rizky Pratama,user0148@example.com,081262642735,ID,P35,C3515,D35156,True,False,PASSPORT,2025-05-13 13:42:51,2025-11-10 10:56:58
4f9a4df8-0cf0-cff9-0a53-36b6e0829c72,Yoga Kusuma,user0149@example.com,081120899812,ID,P35,C3578,D35786,True,False,KTP,2025-02-10 13:03:55,2025-07-14 06:24:45
63d75a17-d7bd-fae4-139b-2cae84fb84f8,Putri Santoso,user0145@example.com,081298241736,ID,P32,C3216,D32164,False,True,KTP,2026-02-18 18:50:00,2026-06-14 06:29:11
4a418e83-8e04-378b-d623-8bf4b5a8b91c,Ayu Rahayu,user0061@example.com,081297610180,ID,P32,C3216,D32161,True,False,KTP,2024-11-05 09:54:18,2026-07-23 18:42:28
c060a112-d794-6244-5618-a39e947782c6,Dewi Rahayu,user0005@example.com,081305583823,ID,P35,C3515,D35153,False,True,KTP,2025-03-20 07:06:19,2026-03-27 15:05:43
440316b2-97ed-3fb5-d8c5-7b105f4c2a7a,Siti Pratama,user0077@example.com,081215664708,ID,P32,C3216,D32162,True,False,KTP,2024-12-14 10:28:10,2026-02-13 18:44:40
4db8209d-39f9-a6b7-8070-1eb6e87407f9,Fajar Hidayat,user0132@example.com,081342815896,ID,P32,C3273,D32738,True,False,KTP,2024-11-03 18:22:26,2026-02-19 17:51:44
d3b121f0-1746-edc7-78a1-a2bbf278b89d,Ayu Kusuma,user0117@example.com,081275867446,ID,P33,C3322,D33221,True,True,PASSPORT,2024-11-30 18:27:35,2026-05-06 21:57:08
2b564ed0-4604-c18a-c90d-06187513991b,Rizky Santoso,user0097@example.com,081320071507,ID,P12,C1275,D12759,True,False,KTP,2025-04-18 15:18:44,2026-01-06 21:55:42
8539eac6-3c8b-d51e-95ff-d3f1a6b079d6,Yoga Rahayu,user0091@example.com,081232447842,ID,P35,C3515,D35159,True,False,KTP,2024-12-01 06:10:02,2026-05-11 17:51:10
4e209a84-8648-837e-303c-e87575d02716,Siti Lestari,user0043@example.com,081226580199,ID,P33,C3374,D33743,True,False,KTP,2024-12-06 13:52:32,2026-06-06 14:10:39
44d95abd-1311-49b2-2f01-5d847c61cf8b,Budi Saputra,user0124@example.com,081376042183,ID,P33,C3374,D33744,True,True,KTP,2024-09-19 14:56:02,2026-02-19 09:00:21
a6ee2c95-1619-9352-1ad6-b01e46ecb490,Putri Setiawan,user0014@example.com,081361760014,ID,P33,C3319,D33192,True,False,PASSPORT,2024-09-10 06:08:40,2026-06-15 17:59:23
4c243070-64e0-fb6c-1e7b-e0310e8afb79,Lestari Setiawan,user0012@example.com,081118406839,ID,P31,C3172,D31726,True,False,KTP,2024-06-03 14:32:46,2026-04-28 13:57:22
51a5eb46-97e4-ff37-94d1-ab6b0411d155,Ayu Pratama,user0036@example.com,081277453428,ID,P32,C3204,D32042,True,False,KTP,2024-10-29 18:36:37,2026-06-11 06:51:49
94159201-c549-470b-6b09-35334667b90e,Agus Rahayu,user0141@example.com,081393912292,ID,P35,C3579,D35796,True,False,KTP,2024-07-19 09:15:54,2026-07-07 07:03:45
2ff5ad69-1473-8dc2-0f8c-4445a3914cd9,Budi Setiawan,user0002@example.com,081196577619,ID,P33,C3322,D33222,True,False,KTP,2024-12-31 07:24:41,2026-07-01 08:36:15
258df6d0-c4e9-3633-1d88-1810c15dfbed,Yoga Hidayat,user0032@example.com,081102190004,ID,P32,C3204,D32044,True,True,KTP,2024-12-20 06:31:54,2026-06-27 07:57:46
e0c30f88-2048-8ef6-9de7-a8de925432f0,Lestari Kusuma,user0136@example.com,081306843101,ID,P32,C3273,D32734,True,False,KTP,2025-03-25 22:55:12,2026-07-08 17:19:46
